Time	PID%	CPU	MEM(MB)	GPU_Load(%)	VRAM_Usage(MB)	Command
2024-05-23T10:50:53	198376	100	1099.16	87	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-23T10:50:53	198233	23.1	1027.81	87	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-server-app
2024-05-23T10:50:54	198233	17.9	511.254	89	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-superlink
2024-05-23T10:50:54	198330	101	1103.86	89	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-23T10:50:54	198376	101	1099.16	89	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-23T10:50:54	198233	22.5	1027.81	89	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-server-app
2024-05-23T10:50:55	198233	17.1	511.754	0	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-superlink
2024-05-23T10:50:55	198330	96.2	1103.86	0	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-23T10:50:55	198376	97.3	1099.16	0	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-23T10:50:55	198233	21.4	1027.81	0	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-server-app
2024-05-23T10:50:56	198233	16.7	514.004	0	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-superlink
2024-05-23T10:50:56	198330	93.9	1103.86	0	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-23T10:50:56	198376	94.9	1099.16	0	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-23T10:50:56	198233	22.1	1038.35	0	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-server-app
2024-05-23T10:50:57	198233	16.4	514.254	0	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-superlink
2024-05-23T10:50:57	198330	91.8	1104.11	0	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-23T10:50:57	198376	92.7	1099.16	0	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-23T10:50:57	198233	21.6	1038.35	0	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-server-app
2024-05-23T10:50:58	198233	16.0	514.504	0	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-superlink
2024-05-23T10:50:58	198330	90.4	1113.61	0	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-23T10:50:58	198376	91.4	1109.66	0	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-23T10:50:58	198233	21.1	1038.35	0	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-server-app
2024-05-23T10:50:59	198233	15.7	514.504	0	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-superlink
2024-05-23T10:50:59	198330	88.4	1113.61	0	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-23T10:50:59	198376	89.3	1109.66	0	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-23T10:50:59	198233	20.7	1038.35	0	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-server-app
2024-05-23T10:51:00	198233	15.4	514.504	0	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-superlink
2024-05-23T10:51:00	198330	86.4	1113.61	0	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-23T10:51:00	198376	87.4	1109.66	0	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-23T10:51:00	198233	20.2	1038.35	0	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-server-app
2024-05-23T10:51:01	198233	15.1	514.504	0	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-superlink
2024-05-23T10:51:01	198330	86.5	1133.95	0	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-23T10:51:01	198376	86.8	1125.14	0	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-23T10:51:01	198233	19.8	1038.35	0	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-server-app
2024-05-23T10:51:02	198233	14.8	514.504	88	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-superlink
2024-05-23T10:51:02	198330	87.0	1164.45	88	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-23T10:51:02	198376	87.2	1160.84	88	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-23T10:51:02	198233	19.4	1038.35	88	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-server-app
2024-05-23T10:51:03	198233	14.5	514.504	91	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-superlink
2024-05-23T10:51:03	198330	87.7	1164.45	91	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-23T10:51:03	198376	88.0	1160.84	91	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-23T10:51:03	198233	19.0	1038.35	91	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-server-app
2024-05-23T10:51:04	198233	14.2	514.504	90	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-superlink
2024-05-23T10:51:04	198330	88.4	1164.7	90	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-23T10:51:04	198376	88.6	1160.84	90	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-23T10:51:04	198233	18.6	1038.35	90	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-server-app
2024-05-23T10:51:05	198233	13.9	514.504	87	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-superlink
2024-05-23T10:51:05	198330	89.1	1164.95	87	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-23T10:51:05	198376	89.3	1160.84	87	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-23T10:51:05	198233	18.2	1038.35	87	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-server-app
2024-05-23T10:51:06	198233	13.7	514.504	91	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-superlink
2024-05-23T10:51:06	198330	89.8	1164.95	91	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
